"CubeId";"auvekoma"
"PublishingDate";"2025-03-24 09:00"

"Date";"D0";"D1";"Value"
"2020";"P";"T5";"874262.08514568"
"2020";"P";"N0";"87563.71974921"
"2020";"P";"TB1";"782355.91439647"
"2020";"P";"VGB";"395875.05441805"
"2020";"P";"VGK";"380432.67528181"
"2020";"P";"OH0";
"2020";"P";"US0";"4342.451"
"2020";"P";"T6";"282869.77264305"
"2020";"P";"N1";
"2020";"P";"OH1";"47.594"
"2020";"P";"US1";"282822.17864305"
"2020";"P";"UP";"133453.10212309"
"2020";"N";"T0";"799769.76656043"
"2020";"N";"T1";"242219.93422504"
"2020";"N";"T2";"69779.01264196"
"2020";"N";"D";"2476.79427788"
"2020";"N";"T4";"-468845.02805168"
"2020";"N";"T7";"954139.05346723"
"2021";"A";"T0";"5661538.76708934"
"2021";"A";"T1";"1996173.40146845"
"2021";"A";"B0";"1359203.62751973"
"2021";"A";"K0";"636969.77394871"
"2021";"A";"T2";"1630582.0325182"
"2021";"A";"S0T";"650052.32798531"
"2021";"A";"STK";"56756.86506134"
"2021";"A";"STL";"593295.46292396"
"2021";"A";"T3";"980529.70453289"
"2021";"A";"A";"513569.48453289"
"2021";"A";"K1";"466960.22"
"2021";"A";"D";"122978.33207022"
"2021";"A";"T4";"897670.60911804"
"2021";"A";"T5";"442036.24574447"
"2021";"A";"N0";"21705.53031227"
"2021";"A";"TB1";"267786.44496195"
"2021";"A";"FGB";"231751.31202829"
"2021";"A";"OH0";"5.71451406"
"2021";"A";"US0";"152538.55595619"
"2021";"A";"T6";"417616.5102812"
"2021";"A";"N1";"907.95304019"
"2021";"A";"TB2";"235099.57124773"
"2021";"A";"FGK";"235099.57124773"
"2021";"A";"OH1";"853.97929543"
"2021";"A";"US1";"180755.00669785"
"2021";"A";"UA";"38017.85309237"
"2021";"A";"T7";"1014134.39191443"
"2021";"A";"G";"55690.73617941"
"2021";"A";"RIWF";"2000.8149878"
"2021";"A";"S1";"11912.47159794"
"2021";"A";"T8";"944496.92930747"
"2021";"A";"W";"815398.7529835"
"2021";"A";"BE";"129098.17632397"
"2021";"A";"U";"33.43984181"
"2021";"P";"T0";"4862761.45206928"
"2021";"P";"T1";"1665307.54142936"
"2021";"P";"B0";"1052652.85420416"
"2021";"P";"K0";"612654.6872252"
"2021";"P";"T2";"1691096.26426605"
"2021";"P";"S0T";"186495.9523433"
"2021";"P";"STK";"26518.14693966"
"2021";"P";"STL";"159977.80540364"
"2021";"P";"T3";"1504600.31192275"
"2021";"P";"A";"1417037.04592275"
"2021";"P";"K1";"87563.266"
"2021";"P";"D";"126038.13759045"
"2021";"P";"T4";"1380319.50878342"
"2021";"P";"T5";"925890.50235879"
"2021";"P";"N0";"98800.21786216"
"2021";"P";"TB1";"822629.93849663"
"2021";"P";"VGB";"403173.06555648"
"2021";"P";"VGK";"411133.2213657"
"2021";"P";"OH0";
"2021";"P";"US0";"4460.346"
"2021";"P";"T6";"304144.97613174"
"2021";"P";"N1";
"2021";"P";"OH1";"61.53925564"
"2021";"P";"US1";"304083.4368761"
"2021";"P";"UP";"150284.03029289"
"2021";"N";"T0";"798777.31502006"
"2021";"N";"T1";"330865.86003909"
"2021";"N";"T2";"-60514.23174785"
"2021";"N";"D";"-3059.80552023"
"2021";"N";"T4";"-482648.89966538"
"2021";"N";"T7";"1014134.39191443"
"2022";"A";"T0";"5251444.58041458"
"2022";"A";"T1";"1905031.01672578"
"2022";"A";"B0";"1291166.22939265"
"2022";"A";"K0";"613864.78733313"
"2022";"A";"T2";"1449369.06128667"
"2022";"A";"S0T";"609385.23530275"
"2022";"A";"STK";"63208.61015164"
"2022";"A";"STL";"546176.62515111"
"2022";"A";"T3";"839983.82598393"
"2022";"A";"A";"434786.48398393"
"2022";"A";"K1";"405197.342"
"2022";"A";"D";"140716.05621895"
"2022";"A";"T4";"904133.26011665"
"2022";"A";"T5";"480200.54444264"
"2022";"A";"N0";"16738.27872114"
"2022";"A";"TB1";"262461.49073757"
"2022";"A";"FGB";"210377.50125813"
"2022";"A";"OH0";"12.75941495"
"2022";"A";"US0";"200988.01556899"
"2022";"A";"T6";"385883.21477057"
"2022";"A";"N1";"877.46421183"
"2022";"A";"TB2";"221454.64406314"
"2022";"A";"FGK";"221454.64406314"
"2022";"A";"OH1";"870.37575113"
"2022";"A";"US1";"162680.73074447"
"2022";"A";"UA";"38049.50090344"
"2022";"A";"T7";"852195.18606653"
"2022";"A";"G";"56099.2590539"
"2022";"A";"RIWF";"2136.60309017"
"2022";"A";"S1";"11380.70788765"
"2022";"A";"T8";"783826.67950628"
"2022";"A";"W";"695098.24397962"
"2022";"A";"BE";"88728.43552666"
"2022";"A";"U";"-1248.06347147"
"2022";"P";"T0";"4518143.57991317"
"2022";"P";"T1";"1658735.1954658"
"2022";"P";"B0";"1014329.49442247"
"2022";"P";"K0";"644405.70104334"
"2022";"P";"T2";"1417309.39687207"
"2022";"P";"S0T";"210830.67387207"
"2022";"P";"STK";"71430.01779778"
"2022";"P";"STL";"139400.65607429"
"2022";"P";"T3";"1206478.723"
"2022";"P";"A";"1122013.074"
"2022";"P";"K1";"84465.649"
"2022";"P";"D";"144090.07264982"
"2022";"P";"T4";"1298008.91492547"
"2022";"P";"T5";"846056.69648475"
"2022";"P";"N0";"106639.92801024"
"2022";"P";"TB1";"736023.70347451"
"2022";"P";"VGB";"432133.77855991"
"2022";"P";"VGK";"290619.66708561"
"2022";"P";"OH0";
"2022";"P";"US0";"3393.065"
"2022";"P";"T6";"306068.84848227"
"2022";"P";"N1";
"2022";"P";"OH1";"59.60450553"
"2022";"P";"US1";"306009.24397674"
"2022";"P";"UP";"145883.36995845"
"2022";"N";"T0";"733301.00050141"
"2022";"N";"T1";"246295.82125998"
"2022";"N";"T2";"32059.6644146"
"2022";"N";"D";"-3374.01643088"
"2022";"N";"T4";"-393875.65480881"
"2022";"N";"T7";"852195.18606653"
"2023";"A";"T0";"4965408.46042124"
"2023";"A";"T1";"1839211.60580251"
"2023";"A";"B0";"1246582.40614397"
"2023";"A";"K0";"592629.19965854"
"2023";"A";"T2";"1502366.27357435"
"2023";"A";"S0T";"632092.34191347"
"2023";"A";"STK";"72713.02001139"
"2023";"A";"STL";"559379.32190208"
"2023";"A";"T3";"870273.93166088"
"2023";"A";"A";"465201.02066088"
"2023";"A";"K1";"405072.911"
"2023";"A";"D";"95293.94419902"
"2023";"A";"T4";"804160.77758144"
"2023";"A";"T5";"433673.51858893"
"2023";"A";"N0";"23222.18927718"
"2023";"A";"TB1";"240868.62134129"
"2023";"A";"FGB";"177466.63424305"
"2023";"A";"OH0";"1.81870522"
"2023";"A";"US0";"169580.88926523"
"2023";"A";"T6";"339688.06746462"
"2023";"A";"N1";"745.3301941"
"2023";"A";"TB2";"195986.39475948"
"2023";"A";"FGK";"195986.39475948"
"2023";"A";"OH1";"887.1485847"
"2023";"A";"US1";"142069.19392633"
"2023";"A";"UA";"30799.1915279"
"2023";"A";"T7";"724375.85926392"
"2023";"A";"G";"57817.65746398"
"2023";"A";"RIWF";"1885.2142453"
"2023";"A";"S1";"10901.77789203"
"2023";"A";"T8";"654173.2705205"
"2023";"A";"W";"634896.01668691"
"2023";"A";"BE";"19277.25383359"
"2023";"A";"U";"-402.06085789"
"2023";"P";"T0";"4170579.41821753"
"2023";"P";"T1";"1513661.49065317"
"2023";"P";"B0";"932474.81586661"
"2023";"P";"K0";"581186.67478656"
"2023";"P";"T2";"1449632.59594193"
"2023";"P";"S0T";"223820.24182993"
"2023";"P";"STK";"66167.50896224"
"2023";"P";"STL";"157652.73286769"
"2023";"P";"T3";"1225812.354112"
"2023";"P";"A";"1141179.852112"
"2023";"P";"K1";"84632.502"
"2023";"P";"D";"93725.88442617"
"2023";"P";"T4";"1113559.44719627"
"2023";"P";"T5";"689537.48411662"
"2023";"P";"N0";"58916.00814605"
"2023";"P";"TB1";"627688.72897057"
"2023";"P";"VGB";"394313.82510379"
"2023";"P";"VGK";"219974.12841533"
"2023";"P";"OH0";
"2023";"P";"US0";"2932.747"
"2023";"P";"T6";"276282.67339467"
"2023";"P";"N1";
"2023";"P";"OH1";"77.4116071"
"2023";"P";"US1";"276205.26178757"
"2023";"P";"UP";"147739.28968498"
"2023";"N";"T0";"794829.04220371"
"2023";"N";"T1";"325550.11514934"
"2023";"N";"T2";"52733.67763242"
"2023";"N";"D";"1568.05977286"
"2023";"N";"T4";"-309398.66961483"
"2023";"N";"T7";"724375.85926392"
"2024";"A";"T0";"5270374.21346743"
"2024";"A";"T1";"1865496.94521658"
"2024";"A";"B0";"1289292.18119265"
"2024";"A";"K0";"576204.76402392"
"2024";"A";"T2";"1685617.50715926"
"2024";"A";"S0T";"682250.51978713"
"2024";"A";"STK";"79218.11174467"
"2024";"A";"STL";"603032.40804246"
"2024";"A";"T3";"1003366.98737213"
"2024";"A";"A";"544791.61537213"
"2024";"A";"K1";"458575.372"
"2024";"A";"D";"95608.31693632"
"2024";"A";"T4";"801084.71985387"
"2024";"A";"T5";"459893.71355585"
"2024";"A";"N0";"23287.11867143"
"2024";"A";"TB1";"243433.06663303"
"2024";"A";"FGB";"179654.31499976"
"2024";"A";"OH0";"7.66001828"
"2024";"A";"US0";"193165.86823311"
"2024";"A";"T6";"348636.08677705"
"2024";"A";"N1";"1595.86644982"
"2024";"A";"TB2";"200034.48877629"
"2024";"A";"FGK";"200034.48877629"
"2024";"A";"OH1";"861.25609502"
"2024";"A";"US1";"146144.47545592"
"2024";"A";"UA";"-7445.08047903"
"2024";"A";"T7";"822566.7243014"
"2024";"A";"G";"79047.81104774"
"2024";"A";"RIWF";"1715.27957735"
"2024";"A";"S1";"10944.38375498"
"2024";"A";"T8";"730873.44921989"
"2024";"A";"W";"711748.20167064"
"2024";"A";"BE";"19125.24754925"
"2024";"A";"U";"-14.19929856"
"2024";"P";"T0";"4230334.24293436"
"2024";"P";"T1";"1430863.62425317"
"2024";"P";"B0";"868789.31240759"
"2024";"P";"K0";"562074.31184558"
"2024";"P";"T2";"1500152.06593512"
"2024";"P";"S0T";"218998.89153762"
"2024";"P";"STK";"48824.72941256"
"2024";"P";"STL";"170174.16212506"
"2024";"P";"T3";"1281153.1743975"
"2024";"P";"A";"1177432.2793975"
"2024";"P";"K1";"103720.895"
"2024";"P";"D";"91904.77503544"
"2024";"P";"T4";"1207413.77771062"
"2024";"P";"T5";"758866.949959"
"2024";"P";"N0";"88512.45969083"
"2024";"P";"TB1";"667668.50326817"
"2024";"P";"VGB";"431996.25570118"
"2024";"P";"VGK";"222604.77739779"
"2024";"P";"OH0";
"2024";"P";"US0";"2685.987"
"2024";"P";"T6";"298373.84699104"
"2024";"P";"N1";
"2024";"P";"OH1";"79.65584588"
"2024";"P";"US1";"298294.19114516"
"2024";"P";"UP";"150172.98076058"
"2024";"N";"T0";"1040039.97053307"
"2024";"N";"T1";"434633.3209634"
"2024";"N";"T2";"185465.44122414"
"2024";"N";"D";"3703.54190088"
"2024";"N";"T4";"-406329.05785675"
"2024";"N";"T7";"822566.7243014"
